0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0
#
2.398197666186389e-05;6.736055449503179e-05;0.0006809615241360749;0.0006809615241360749;0.0006809615241360749;0.0006809615241360749
2.0652025463454978e-05;5.7983703020139245e-05;0.0005401535450275428;0.0005401535450275428;0.0005401535450275428;0.0005401535450275428
1.8954116215163373e-05;5.3205696098682476e-05;0.00047429504951154185;0.00047429504951154185;0.00047429504951154185;0.00047429504951154185
1.7549045668305608e-05;4.925339284516467e-05;0.0004248559265510062;0.0004248559265510062;0.0004248559265510062;0.0004248559265510062
1.6303918175739073e-05;4.5752042123651516e-05;0.0003829072636784567;0.0003829072636784567;0.0003829072636784567;0.0003829072636784567
1.508453829510483e-05;4.2324134791102084e-05;0.0003444142580647749;0.0003444142580647749;0.0003444142580647749;0.0003444142580647749
1.3826554509866937e-05;3.8788773038966494e-05;0.0003071271167382841;0.0003071271167382841;0.0003071271167382841;0.0003071271167382841
1.2417067287984177e-05;3.482886353803495e-05;0.0002686211090152877;0.0002686211090152877;0.0002686211090152877;0.0002686211090152877
1.0774046224828007e-05;3.0214433167544384e-05;0.00022580575095904238;0.00022580575095904238;0.00022580575095904238;0.00022580575095904238
8.432909347385262e-06;2.364254345725141e-05;0.0001710292395330545;0.0001710292395330545;0.0001710292395330545;0.0001710292395330545
6.158009563205282e-06;1.7302170034944313e-05;6.768566251602178e-05;6.768566251602178e-05;6.768566251602178e-05;6.768566251602178e-05
6.379835473907014e-06;1.795225854248975e-05;1.9827744112654498e-05;1.9827744112654498e-05;1.9827744112654498e-05;1.9827744112654498e-05
5.222363303387677e-06;1.4688431007601922e-05;1.6138483614833313e-05;1.6138483614833313e-05;1.6138483614833313e-05;1.6138483614833313e-05
4.49478421903207e-06;1.2638124966356109e-05;1.3864835574305129e-05;1.3864835574305129e-05;1.3864835574305129e-05;1.3864835574305129e-05
3.924446446181743e-06;1.1031714239812644e-05;1.2100112369270067e-05;1.2100112369270067e-05;1.2100112369270067e-05;1.2100112369270067e-05
3.4378542011088153e-06;9.661564597568577e-06;1.0592585054389026e-05;1.0592585054389026e-05;1.0592585054389026e-05;1.0592585054389026e-05
2.993712020945498e-06;8.411551436549526e-06;9.217613730581636e-06;9.217613730581636e-06;9.217613730581636e-06;9.217613730581636e-06
2.5636655757900194e-06;7.202699133351406e-06;7.892379521067097e-06;7.892379521067097e-06;7.892379521067097e-06;7.892379521067097e-06
2.1228572233032966e-06;5.9715576294519675e-06;6.545631620395015e-06;6.545631620395015e-06;6.545631620395015e-06;6.545631620395015e-06
1.650365111053932e-06;4.695334638175611e-06;5.154760027934005e-06;5.154760027934005e-06;5.154760027934005e-06;5.154760027934005e-06
1.2200502565246898e-06;3.5791152002230266e-06;3.943945896680735e-06;3.943945896680735e-06;3.943945896680735e-06;3.943945896680735e-06
9.618924008377632e-07;2.8756057127277877e-06;3.1748613985512836e-06;3.1748613985512836e-06;3.1748613985512836e-06;3.1748613985512836e-06
8.110430874205153e-07;2.434344947242477e-06;2.688747483046012e-06;2.688747483046012e-06;2.688747483046012e-06;2.688747483046012e-06
7.052847679385863e-07;2.115974280484809e-06;2.3367946217780117e-06;2.3367946217780117e-06;2.3367946217780117e-06;2.3367946217780117e-06
6.215230941342039e-07;1.8604460083390747e-06;2.053770217324808e-06;2.053770217324808e-06;2.053770217324808e-06;2.053770217324808e-06
5.4920270588943e-07;1.6396495007139394e-06;1.8093224508206302e-06;1.8093224508206302e-06;1.8093224508206302e-06;1.8093224508206302e-06
4.836922021808252e-07;1.4393912452389853e-06;1.58768358082989e-06;1.58768358082989e-06;1.58768358082989e-06;1.58768358082989e-06
4.2077861876725436e-07;1.2477866076929523e-06;1.3755513078005995e-06;1.3755513078005995e-06;1.3755513078005995e-06;1.3755513078005995e-06
3.5856185848351353e-07;1.0589581520361653e-06;1.1667400506069713e-06;1.1667400506069713e-06;1.1667400506069713e-06;1.1667400506069713e-06
2.9299329875629235e-07;8.61016792323405e-07;9.48133400200678e-07;9.48133400200678e-07;9.48133400200678e-07;9.48133400200678e-07
2.1712460894133303e-07;6.339182304930885e-07;6.97419648247114e-07;6.97419648247114e-07;6.97419648247114e-07;6.97419648247114e-07
1.0033615945744992e-07;2.899287524413267e-07;3.1859805123134305e-07;3.1859805123134305e-07;3.1859805123134305e-07;3.1859805123134305e-07
#
4.8066582066778494e-05;0.00013540615745162934;0.0013616455598185952;0.0013616455598185952;0.0013616455598185952;0.0013616455598185952
4.1389913791728076e-05;0.0001165031496904082;0.0010806357066774608;0.0010806357066774608;0.0010806357066774608;0.0010806357066774608
3.7904814645352324e-05;0.00010664959749461169;0.0009481885803431004;0.0009481885803431004;0.0009481885803431004;0.0009481885803431004
3.515077469631055e-05;9.886844905110248e-05;0.0008494482490739118;0.0008494482490739118;0.0008494482490739118;0.0008494482490739118
3.256378088001484e-05;9.156429387143701e-05;0.0007654954266871403;0.0007654954266871403;0.0007654954266871403;0.0007654954266871403
3.0151867072343225e-05;8.475859749118883e-05;0.0006885014792759206;0.0006885014792759206;0.0006885014792759206;0.0006885014792759206
2.7655374756225928e-05;7.771800593322326e-05;0.0006141268441034402;0.0006141268441034402;0.0006141268441034402;0.0006141268441034402
2.493674045472006e-05;7.00556364443326e-05;0.0005372305866491012;0.0005372305866491012;0.0005372305866491012;0.0005372305866491012
2.1572463408053863e-05;6.058034179606801e-05;0.0004513608814252456;0.0004513608814252456;0.0004513608814252456;0.0004513608814252456
1.680833379981166e-05;4.717535225132499e-05;0.00034055195058421765;0.00034055195058421765;0.00034055195058421765;0.00034055195058421765
1.2359089794513738e-05;3.4841652010481386e-05;0.00013389012039209498;0.00013389012039209498;0.00013389012039209498;0.00013389012039209498
1.2758199137889423e-05;3.6070224632364154e-05;3.9868396057475416e-05;3.9868396057475416e-05;3.9868396057475416e-05;3.9868396057475416e-05
1.044463872441088e-05;2.9501992747971896e-05;3.243396600760857e-05;3.243396600760857e-05;3.243396600760857e-05;3.243396600760857e-05
8.993157671648756e-06;2.5386869456097922e-05;2.787298079689005e-05;2.787298079689005e-05;2.787298079689005e-05;2.787298079689005e-05
7.859366634486175e-06;2.217461165732062e-05;2.4329849962501637e-05;2.4329849962501637e-05;2.4329849962501637e-05;2.4329849962501637e-05
6.8871139136019936e-06;1.9423088266684794e-05;2.1297834202324605e-05;2.1297834202324605e-05;2.1297834202324605e-05;2.1297834202324605e-05
5.991410600490423e-06;1.6893254687838882e-05;1.852025540052944e-05;1.852025540052944e-05;1.852025540052944e-05;1.852025540052944e-05
5.122843591372757e-06;1.4456829140635512e-05;1.5849732931792535e-05;1.5849732931792535e-05;1.5849732931792535e-05;1.5849732931792535e-05
4.233301679666296e-06;1.2027314298013515e-05;1.3201202420648895e-05;1.3201202420648895e-05;1.3201202420648895e-05;1.3201202420648895e-05
3.3044996169329816e-06;9.63983044974429e-06;1.0617714845989152e-05;1.0617714845989152e-05;1.0617714845989152e-05;1.0617714845989152e-05
2.5069794271480054e-06;7.652698862161215e-06;8.476023902353209e-06;8.476023902353209e-06;8.476023902353209e-06;8.476023902353209e-06
2.0080839363738715e-06;6.296457330080558e-06;6.997008492433306e-06;6.997008492433306e-06;6.997008492433306e-06;6.997008492433306e-06
1.695078984127009e-06;5.363244780537573e-06;5.964704322439213e-06;5.964704322439213e-06;5.964704322439213e-06;5.964704322439213e-06
1.471219985573679e-06;4.659602736392864e-06;5.181906057628122e-06;5.181906057628122e-06;5.181906057628122e-06;5.181906057628122e-06
1.292282796180272e-06;4.084600886502167e-06;4.541527075660432e-06;4.541527075660432e-06;4.541527075660432e-06;4.541527075660432e-06
1.1402963547310077e-06;3.588203492968198e-06;3.98711511484851e-06;3.98711511484851e-06;3.98711511484851e-06;3.98711511484851e-06
1.0019512912868226e-06;3.1370954549206793e-06;3.4836136008196253e-06;3.4836136008196253e-06;3.4836136008196253e-06;3.4836136008196253e-06
8.709378878765014e-07;2.7107845189703126e-06;3.0077664968313927e-06;3.0077664968313927e-06;3.0077664968313927e-06;3.0077664968313927e-06
7.401666756064223e-07;2.2875797351135242e-06;2.535757190487101e-06;2.535757190487101e-06;2.535757190487101e-06;2.535757190487101e-06
6.029257672504906e-07;1.8464294126743617e-06;2.0444137017888082e-06;2.0444137017888082e-06;2.0444137017888082e-06;2.0444137017888082e-06
4.4547223183461213e-07;1.3478659070415683e-06;1.490326097098476e-06;1.490326097098476e-06;1.490326097098476e-06;1.490326097098476e-06
2.042123302130607e-07;6.060116137268458e-07;6.683509433174961e-07;6.683509433174961e-07;6.683509433174961e-07;6.683509433174961e-07
#
7.232147206398862e-05;0.00020433002952722988;0.002042757157231943;0.002042757157231943;0.002042757157231943;0.002042757157231943
6.221647530973579e-05;0.00017556692832467385;0.001620937297415523;0.001620937297415523;0.001620937297415523;0.001620937297415523
5.695921608658614e-05;0.00016063322230826525;0.0014225836329581608;0.0014225836329581608;0.0014225836329581608;0.0014225836329581608
5.273763612191942e-05;0.00014865442403650276;0.0012744734877969633;0.0012744734877969633;0.0012744734877969633;0.0012744734877969633
4.901501631216665e-05;0.00013810242455886514;0.0011489245259651765;0.0011489245259651765;0.0011489245259651765;0.0011489245259651765
4.5363334680683685e-05;0.00012775836044460104;0.0010340207846157602;0.0010340207846157602;0.0010340207846157602;0.0010340207846157602
4.1560080749606134e-05;0.00011699506274786425;0.0009220453044212952;0.0009220453044212952;0.0009220453044212952;0.0009220453044212952
3.738001688587422e-05;0.00010517696776333789;0.0008064319563731193;0.0008064319563731193;0.0008064319563731193;0.0008064319563731193
3.2398516737641504e-05;9.110680851789016e-05;0.0006773263080718596;0.0006773263080718596;0.0006773263080718596;0.0006773263080718596
2.5278786553543205e-05;7.102740658730368e-05;0.0005118303676537627;0.0005118303676537627;0.0005118303676537627;0.0005118303676537627
1.8547626446181245e-05;5.245564038071524e-05;0.000202847159255523;0.000202847159255523;0.000202847159255523;0.000202847159255523
1.9215192988358304e-05;5.458086974284145e-05;6.0406364799106996e-05;6.0406364799106996e-05;6.0406364799106996e-05;6.0406364799106996e-05
1.571344313484237e-05;4.457302014412781e-05;4.9031313809937385e-05;4.9031313809937385e-05;4.9031313809937385e-05;4.9031313809937385e-05
1.3527501996673028e-05;3.833731864769738e-05;4.21052394519548e-05;4.21052394519548e-05;4.21052394519548e-05;4.21052394519548e-05
1.1819973427325343e-05;3.3473947464460684e-05;3.674071146713103e-05;3.674071146713103e-05;3.674071146713103e-05;3.674071146713103e-05
1.0346587451388021e-05;2.9291542954551227e-05;3.214264660097973e-05;3.214264660097973e-05;3.214264660097973e-05;3.214264660097973e-05
8.99627372701453e-06;2.5479579581645722e-05;2.795346036285377e-05;2.795346036285377e-05;2.795346036285377e-05;2.795346036285377e-05
7.677466704602559e-06;2.1835156222784377e-05;2.3969797609666723e-05;2.3969797609666723e-05;2.3969797609666723e-05;2.3969797609666723e-05
6.336007514925349e-06;1.829498562631099e-05;2.0120761569466317e-05;2.0120761569466317e-05;2.0120761569466317e-05;2.0120761569466317e-05
4.988876609840042e-06;1.4955074505865485e-05;1.6529702459134417e-05;1.6529702459134417e-05;1.6529702459134417e-05;1.6529702459134417e-05
3.879505058545524e-06;1.2210679101073468e-05;1.3576653855942737e-05;1.3576653855942737e-05;1.3576653855942737e-05;1.3576653855942737e-05
3.144381583724953e-06;1.022203002891781e-05;1.1409192545494809e-05;1.1409192545494809e-05;1.1409192545494809e-05;1.1409192545494809e-05
2.6597811872685755e-06;8.764154897447909e-06;9.795803186610594e-06;9.795803186610594e-06;9.795803186610594e-06;9.795803186610594e-06
2.304106572531973e-06;7.619072778605711e-06;8.520482081604503e-06;8.520482081604503e-06;8.520482081604503e-06;8.520482081604503e-06
2.0214802630756444e-06;6.670603514048953e-06;7.4562878658535445e-06;7.4562878658535445e-06;7.4562878658535445e-06;7.4562878658535445e-06
1.777111634095021e-06;5.844116899655037e-06;6.529175253645435e-06;6.529175253645435e-06;6.529175253645435e-06;6.529175253645435e-06
1.5578968541729095e-06;5.091640027208891e-06;5.684511763606459e-06;5.684511763606459e-06;5.684511763606459e-06;5.684511763606459e-06
1.3504184236143876e-06;4.379236840845025e-06;4.8844964226676885e-06;4.8844964226676885e-06;4.8844964226676885e-06;4.8844964226676885e-06
1.1446356330112482e-06;3.678601632609545e-06;4.098192981425402e-06;4.098192981425402e-06;4.098192981425402e-06;4.098192981425402e-06
9.301975831906654e-07;2.954107534225023e-06;3.286386665339863e-06;3.286386665339863e-06;3.286386665339863e-06;3.286386665339863e-06
6.848801352407563e-07;2.138927506066834e-06;2.37475519408719e-06;2.37475519408719e-06;2.37475519408719e-06;2.37475519408719e-06
3.1248999719935625e-07;9.49377714580928e-07;1.050362897998525e-06;1.050362897998525e-06;1.050362897998525e-06;1.050362897998525e-06
#
9.652043970032906e-05;0.0002734949803057767;0.0027249922365961943;0.0027249922365961943;0.0027249922365961943;0.0027249922365961943
8.308605371249758e-05;0.00023504876412770254;0.0021621780138991894;0.0021621780138991894;0.0021621780138991894;0.0021621780138991894
7.603550474124534e-05;0.00021492753563411991;0.00189756272346138;0.00189756272346138;0.00189756272346138;0.00189756272346138
7.045280073379423e-05;0.00019901816159235842;0.0017003736160552444;0.0017003736160552444;0.0017003736160552444;0.0017003736160552444
6.549385229083565e-05;0.0001849029270204441;0.0015332770920453052;0.0015332770920453052;0.0015332770920453052;0.0015332770920453052
6.0631418887311674e-05;0.00017107839196285865;0.0013795940294941175;0.0013795940294941175;0.0013795940294941175;0.0013795940294941175
5.553184136377536e-05;0.00015659698092070984;0.0012310368718809108;0.0012310368718809108;0.0012310368718809108;0.0012310368718809108
4.999939112954496e-05;0.00014090555416942333;0.001078000720069267;0.001078000720069267;0.001078000720069267;0.001078000720069267
4.3437921384823945e-05;0.00012232041901417458;0.0009072257593756911;0.0009072257593756911;0.0009072257593756911;0.0009072257593756911
3.4061824390378985e-05;9.581355579663444e-05;0.0006898591993923492;0.0006898591993923492;0.0006898591993923492;0.0006898591993923492
2.467365923632216e-05;6.996809645085862e-05;0.00028404885058861464;0.00028404885058861464;0.00028404885058861464;0.00028404885058861464
2.5860067522424988e-05;7.380459980180406e-05;8.176638302989486e-05;8.176638302989486e-05;8.176638302989486e-05;8.176638302989486e-05
2.110567987390168e-05;6.012407743263108e-05;6.621480091522699e-05;6.621480091522699e-05;6.621480091522699e-05;6.621480091522699e-05
